NAME,TOKENS
Покинувшие УПЦ МП получат защиту – Порошенко,"покида,упц,мп,получа,защит,порошенк"
Сегодня общий праздник верующих всех конфессий Украины — Порошенко,"сегодн,общ,праздник,вер,ве,конфесс,украин,порошенк"
Автокефальная церковь Украины утверждена. Главное,"автокефальн,церков,украин,утвержда,главн"
"Карьерист, журналист, противник Москвы и правая рука Филарета. Чем известен глава новой церкви Епифаний","карьерист,журналист,противник,москв,прав,рук,филарет,известн,глав,нов,церков,епифан"
Объединительный собор принял устав новой Украинской православной церкви,"объединительн,собор,принима,уста,нов,украинск,православн,церков"
Как проходили выборы предстоятеля УПЦ: Епифаний боролся с представителем УПЦ МП,"проход,выбор,предстоятел,упц,епифан,борот,представител,упц,мп"
Объединенная церковь – это церковь без Путина,"объединя,церков,эт,церков,путин"
Порошенко: Это день окончательного обретения независимости,"порошенк,эт,ден,окончательн,обретен,независим"
В РПЦ не признали Объединительный собор в Киеве,"рпц,признава,объединительн,собор,ки"
"В РПЦ назвали Собор в Киеве ""канонически ничтожным""","рпц,называ,собор,ки,каноническ,ничтожн"
Объединительный собор: кто стал предстоятелем Автокефальной церкви Украины,"объединительн,собор,станов,предстоятел,автокефальн,церков,украин"
Глава поместной православной церкви Епифаний 16 декабря проведет первую литургию,"глав,поместн,православн,церков,епифан,декабр,провод,перв,литург"
Порошенко вместе с Епифанием поедет в Константинополь за Томосом в январе,"порошенк,вмест,епифан,поеха,константинопол,томос,январ"
Объединительный собор в Киеве избрал митрополита,"объединительн,собор,ки,избира,митропол"
Митрополит Епифаний: что известно о предстоятеле единой поместной церкви в Украине,"митропол,епифан,известн,предстоятел,един,поместн,церков,украин"
Порошенко: Это день окончательного обретения независимости от РФ,"порошенк,эт,ден,окончательн,обретен,независим,рф"
Что известно о митрополите Епифание,"известн,митропол,епифан"
Объединительный собор избрал главу Украинской церкви,"объединительн,собор,избира,глав,украинск,церков"
Объединенная церковь – это церковь без Путина,"объединя,церков,эт,церков,путин"
Филарет был и остается духовным лидером украинской церкви и народа - Порошенко,"филарет,остава,духовн,лидер,украинск,церков,народ,порошенк"
Порошенко вместе с Епифанием поедет в Константинополь за Томосом в январе,"порошенк,вмест,епифан,поеха,константинопол,томос,январ"
В РПЦ едко прокомментировали решение Объединительного собора украинских церквей,"рпц,едк,прокомментирова,решен,объединительн,собор,украинск,церков"
Епифаний приглашает всех в новую украинскую православную церковь,"епифан,приглаша,нов,украинск,православн,церков"
Объединенная церковь – это церковь без Путина,"объединя,церков,эт,церков,путин"
Порошенко объявил о создании объединенной украинской церкви - Национальный Банк Новостей,"порошенк,объявля,создан,объединя,украинск,церков,национальн,банк,новост"
Посольство США поздравило Украину с созданием Единой поместной православной церкви,"посольств,сша,поздравля,украин,создан,един,поместн,православн,церков"
Порошенко заявил,"порошенк,заявля"
Порошенко подчеркивает: Вопрос автокефалии - это вопрос национальной безопасности и украинской государственности,"порошенк,подчеркива,вопрос,автокефал,эт,вопрос,национальн,безопасн,украинск,государствен"
На Объединительном соборе в Софии Киевской создана новая Украинская православная церковь,"объединительн,собор,соф,киевск,создава,нов,украинск,православн,церков"
Украинские церкви в Крыму и на Донбассе после получения томоса будут считаться захваченными,"украинск,церков,крым,донбасс,получен,томос,счита,захват"
Избран предстоятель поместной церкви в Украине,"избира,предстоятел,поместн,церков,украин"
"Томос для Украины - Кто стал главой Объединенной украинской Церкви - ""ФАКТЫ""","томос,украин,станов,глав,объединя,украинск,церков,факт"
В Киеве Объединительный собор избрал главу Украинской церкви,"ки,объединительн,собор,избира,глав,украинск,церков"
"Это безвиз, умноженный на миллиард: украинцы в соцсетях радуются успеху Объединительного собора","эт,безвиз,умножа,миллиард,украинец,соцсет,радова,успех,объединительн,собор"
Создано Автокефальную Поместную Православную Церковь Украины,"создава,автокефальн,поместн,православн,церков,украин"
Порошенко - Филарету: вы останетесь лидером украинской церкви,"порошенк,филарет,остава,лидер,украинск,церков"
Порошенко представил Епифания с титулом митрополита Киевского и всей Украины,"порошенк,представля,епифан,титул,митропол,киевск,ве,украин"
Собор объявил о создании Единой поместной церкви и избрал предстоятеля (ВИДЕО),"собор,объявля,создан,един,поместн,церков,избира,предстоятел,виде"
Собор объявил о создании Единой поместной церкви и избрал предстоятеля (ВИДЕО),"собор,объявля,создан,един,поместн,церков,избира,предстоятел,виде"
Главой автокефальной православной церкви стал Епифаний,"глав,автокефальн,православн,церков,станов,епифан"
Главой поместной православной церкви в Украине стал епископ УПЦ КП Епифаний,"глав,поместн,православн,церков,украин,станов,епископ,упц,кп,епифан"
Избран предстоятель поместной православной церкви в Украине,"избира,предстоятел,поместн,православн,церков,украин"
Порошенко объявил о создании объединенной украинской церкви,"порошенк,объявля,создан,объединя,украинск,церков"
Единую поместную православную церковь возглавил епископ Епифаний,"един,поместн,православн,церков,возглавля,епископ,епифан"
Объединительный собор избрал главу Украинской церкви,"объединительн,собор,избира,глав,украинск,церков"
В Украине создали Единую поместную православную церковь,"украин,создава,един,поместн,православн,церков"
Предстоятелем Украинской поместной церкви избран Епифаний - итоги Собора,"предстоятел,украинск,поместн,церков,избира,епифан,итог,собор"
"Знаток греческого языка и ""правая рука"" Филарета: что известно о митрополите Епифание","знаток,греческ,язык,прав,рук,филарет,известн,митропол,епифан"
Видео дня: В Украине создали Единую поместную православную церковь,"виде,ден,украин,создава,един,поместн,православн,церков"
День напряженного ожидания и историческое решение: Как проходил церковный собор в Киеве,"ден,напряжен,ожидан,историческ,решен,проход,церковн,собор,ки"
Порошенко: Это день окончательного обретения независимости,"порошенк,эт,ден,окончательн,обретен,независим"
Митрополит Епифаний: Что известно о главе поместной православной церкви Украины,"митропол,епифан,известн,глав,поместн,православн,церков,украин"
Из семи священников - четверо константинопольских. Кто сел рядом с Порошенко в президиуме собора,"сем,священник,четвер,константинопольск,сад,ряд,порошенк,президиум,собор"
Новую Украинскую православную церковь возглавил митрополит Епифаний из Киевского патриархата,"нов,украинск,православн,церков,возглавля,митропол,епифан,киевск,патриархат"
Предстоятелем поместной православной церкви в Украине избран митрополит Епифаний (Думенко) из УПЦ-КП,"предстоятел,поместн,православн,церков,украин,избира,митропол,епифан,думенк,упц,кп"
Избрали главу поместной украинской православной церкви,"избира,глав,поместн,украинск,православн,церков"
Украина не будет канонической территорией РПЦ,"украин,каноническ,территор,рпц"
Собор избрал предстоятеля Украинской Православной Церкви,"собор,избира,предстоятел,украинск,православн,церков"
Президент призвал участников Собора договориться,"президент,призыва,участник,собор,договарива"
Порошенко об автокефалии: это вопрос нашей национальной безопасности [видео],"порошенк,автокефал,эт,вопрос,наш,национальн,безопасн,виде"
Государство сделало,"государств,сдела"
Как проходит Объединительный собор,"проход,объединительн,собор"
Томос уже ждет предстоятеля на Фанаре,"томос,ждат,предстоятел,фанар"
Украина не была и не будет канонической территорией Русской церкви,"украин,каноническ,территор,русск,церков"
Порошенко: Автокефалия – вопрос нацбезопасности,"порошенк,автокефал,вопрос,нацбезопасн"
Порошенко призывает участников Объединительного собора принять взвешенные решения,"порошенк,призыва,участник,объединительн,собор,принима,взвешива,решен"
"Томос для Украины - Порошенко выступил на Объединительном соборе - ""ФАКТЫ""","томос,украин,порошенк,выступа,объединительн,собор,факт"
Выступление Порошенко на Объединительном соборе (ВИДЕО),"выступлен,порошенк,объединительн,собор,виде"
Первая речь предстоятеля Украинской поместной православной церкви Епифания,"перв,реч,предстоятел,украинск,поместн,православн,церков,епифан"
От вас зависит будущее Украины,"зависет,будущ,украин"
Порошенко: Автокефалия – вопрос нацбезопасности,"порошенк,автокефал,вопрос,нацбезопасн"
Украина не была и не будет канонической территорией российской церкви - Президент - Национальный Банк Новостей,"украин,каноническ,территор,российск,церков,президент,национальн,банк,новост"
Собор по объединению единой православной церкви в Киеве: появились новые подробности от корреспондента NEWSONE,"собор,объединен,един,православн,церков,ки,появля,нов,подробн,корреспондент,newsone"
Порошенко опоздал на Объединительный собор,"порошенк,опаздыва,объединительн,собор"
Порошенко призвал участников Объединительного Собора договориться,"порошенк,призыва,участник,объединительн,собор,договарива"
Томос уже ждет предстоятеля новой церкви,"томос,ждат,предстоятел,нов,церков"
Порошенко выступает на Объединительном соборе,"порошенк,выступа,объединительн,собор"
Украина не была и не будет канонической территорией российской церкви - Президент,"украин,каноническ,территор,российск,церков,президент"
Государство сделало,"государств,сдела"
Порошенко поблагодарил Вселенского Патриарха за невероятную заботу об Украине,"порошенк,поблагодар,вселенск,патриарх,невероятн,забот,украин"
Порошенко: Украина не была и не будет канонической территорией РПЦ,"порошенк,украин,каноническ,территор,рпц"
Томос уже ждет предстоятеля на Фанаре - Порошенко,"томос,ждат,предстоятел,фанар,порошенк"
Стали известны подробности Собора по объединению единой православной церкви,"станов,известн,подробн,собор,объединен,един,православн,церков"
Порошенко участникам объединительного собора: все зависит от вашей способности договориться,"порошенк,участник,объединительн,собор,зависет,ваш,способн,договарива"
Главой поместной православной церкви Украины стал митрополит УПЦ КП Епифаний (Думенко),"глав,поместн,православн,церков,украин,станов,митропол,упц,кп,епифан,думенк"
Порошенко: Украина делает последний шаг на тысячелетнем пути к церковной автокефалии,"порошенк,украин,дела,последн,шаг,тысячелетн,пут,церковн,автокефал"
"Хроника ""объединения""","хроник,объединен"
Объединительный собор церквей - чем закончится голосование за предстоятеля поместной церкви,"объединительн,собор,церков,заканчива,голосован,предстоятел,поместн,церков"
Порошенко опоздал на Объединительный собор,"порошенк,опаздыва,объединительн,собор"
В МВД заявили о наличии террористических угроз проведению Объединительного собора,"мвд,заявля,налич,террористическ,угроз,проведен,объединительн,собор"
Появилось первое фото с Объединительного собора в Софии Киевской,"появля,перв,фот,объединительн,собор,соф,киевск"
"Томос для Украины - Порошенко прибыл на объединительный собор - ""ФАКТЫ""","томос,украин,порошенк,прибыва,объединительн,собор,факт"
"Хроника ""объединения""","хроник,объединен"
Украина не была и не будет канонической территорией Русской церкви,"украин,каноническ,территор,русск,церков"
Кто станет предстоятелем и как его изберут: Все,"станов,предстоятел,избира"
Объединительный Собор: В Софии создают поместную церковь и выбирают предстоятеля (ХРОНИКА),"объединительн,собор,соф,создава,поместн,церков,выбира,предстоятел,хроник"
"В ""Софии Киевской"" начал работу Объединительный Собор – УПЦ КП","соф,киевск,начина,работ,объединительн,собор,упц,кп"
В Виннице захватили собор УПЦ,"винниц,захват,собор,упц"
В Софии Киевской начался Объединительный Собор,"соф,киевск,начина,объединительн,собор"
СМИ сообщили о прибытии патриарха Варфоломея в Киев,"сми,сообща,прибыт,патриарх,варфолом,ки"
На Софийскую площадь прибыл Порошенко,"софийск,площад,прибыва,порошенк"
Объединительный собор начался: официально,"объединительн,собор,начина,официальн"
Порошенко: единая церковь – один из ключевых элементов независимости Украины (видео),"порошенк,един,церков,ключев,элемент,независим,украин,виде"
В Киеве подразделения МВД работают в усиленном режиме из-за проведения Объединительного собора - Шкиряк,"ки,подразделен,мвд,работа,усилен,реж,проведен,объединительн,собор,шкиряк"
Объединительный Собор: В Софии создают поместную церковь и выбирают предстоятеля (ХРОНИКА),"объединительн,собор,соф,создава,поместн,церков,выбира,предстоятел,хроник"
Порошенко прибыл на Софийскую площадь на два часа позже,"порошенк,прибыва,софийск,площад,час,поздн"
В столице начался Объединительный собор,"столиц,начина,объединительн,собор"
В Киеве начинается Объединительный собор,"ки,начина,объединительн,собор"
В Виннице захватили собор УПЦ,"винниц,захват,собор,упц"
На пути к томосу: в Киеве открылся объединительный церковный собор,"пут,томос,ки,открыва,объединительн,церковн,собор"
Вопрос украинского православия - это вопрос нашей государственности - Зубко,"вопрос,украинск,православ,эт,вопрос,наш,государствен,зубк"
Представители Московского патриархата зарегистрировались на объединительном соборе,"представител,московск,патриархат,зарегистрирова,объединительн,собор"
На объединительный собор прибыли митрополиты УПЦ МП Симеон и Александр - СМИ,"объединительн,собор,прибыл,митропол,упц,мп,симеон,александр,сми"
Объединительный собор в Киеве: кто собирается и что должны решить,"объединительн,собор,ки,собира,должн,реша"
Общественные деятели и ученые выступают в поддержку создания единой поместной православной церкви,"обществен,деятел,учен,выступа,поддержк,создан,един,поместн,православн,церков"
Объединительный собор: на Софийскую площадь прибыл Порошенко,"объединительн,собор,софийск,площад,прибыва,порошенк"
СМИ узнали формат голосования на Объединительном соборе,"сми,узнава,формат,голосован,объединительн,собор"
В Киеве состоится Объединительный собор православных церквей Украины,"ки,состоя,объединительн,собор,православн,церков,украин"
В Киеве стартовал Объединительный собор,"ки,стартова,объединительн,собор"
Кто будет предстоятелем и как его выберут: что нужно знать об объединительном соборе,"предстоятел,выбира,нужн,знат,объединительн,собор"
Полиция усилила охрану правопорядка на Софиевской площади,"полиц,усилива,охра,правопорядок,софиевск,площад"
Сегодня в Киеве Объединительный собор: какие решения будут принимать,"сегодн,ки,объединительн,собор,решен,принима"
В Киеве на Софийской площади собрались тысячи людей: онлайн-трансляция,"ки,софийск,площад,собира,тысяч,человек,онлайн,трансляц"
Собор. Тысячи людей собираются на Софийской площади: трансляция,"собор,тысяч,человек,собира,софийск,площад,трансляц"
В Киеве сегодня пройдет Объединительный собор украинских церквей. Онлайн-трансляция,"ки,сегодн,пройт,объединительн,собор,украинск,церков,онлайн,трансляц"
Тысячи людей собрались на объединительную молитву на Софийской площади,"тысяч,человек,собира,объединительн,молитв,софийск,площад"
В Украине начинается Объединительный собор по созданию единой поместной церкви,"украин,начина,объединительн,собор,создан,един,поместн,церков"
Объединительный собор: в Киеве решают судьбу поместной церкви,"объединительн,собор,ки,реша,судьб,поместн,церков"
В Киеве начался церковный собор для учреждения новой православной церкви,"ки,начина,церковн,собор,учрежден,нов,православн,церков"
Представители Московского патриархата зарегистрировались на объединительном соборе - соцсети (фото),"представител,московск,патриархат,зарегистрирова,объединительн,собор,соцсет,фот"
В Киеве - объединительный собор украинской церкви,"ки,объединительн,собор,украинск,церков"
Игры престолов. Каких решений стоит ожидать от Объединительного собора,"игр,престол,решен,сто,ожида,объединительн,собор"
Собор по созданию автокефальной церкви в Украине. Обновляется,"собор,создан,автокефальн,церков,украин,обновля"
Порошенко прибыл на Софийскую площадь в Киеве,"порошенк,прибыва,софийск,площад,ки"
СМИ узнали формат голосования на Объединительном соборе,"сми,узнава,формат,голосован,объединительн,собор"
Сегодня в Киеве состоится Объединительный собор,"сегодн,ки,состоя,объединительн,собор"
Сегодня в Киеве Объединительный собор: какие решения будут принимать - Национальный Банк Новостей,"сегодн,ки,объединительн,собор,решен,принима,национальн,банк,новост"
Для обеспечения порядка на улицах Киева во время проведения Церковного собора привлечено 4 тыс. полицейских,"обеспечен,порядок,улиц,ки,врем,проведен,церковн,собор,привлека,тыс,полицейск"
Предстоятель новой украинской Церкви будет иметь титул Митрополита Киевского - СМИ,"предстоятел,нов,украинск,церков,имет,титул,митропол,киевск,сми"
Собор. В Киев прибывают сотни людей для участия в митингах,"собор,ки,прибыва,сотн,человек,участ,митинг"
На Софийской площади в Киеве собираются люди для ожидания решений Объединительного собора,"софийск,площад,ки,собира,человек,ожидан,решен,объединительн,собор"
В Объединительном соборе примут участие 192 делегата,"объединительн,собор,принима,участ,делегат"
Объединительный собор: онлайн-трансляция,"объединительн,собор,онлайн,трансляц"
От УПЦ МП подтвердили участие в соборе 10 епископов,"упц,мп,подтвержда,участ,собор,епископ"
Посольство США советует своим гражданам избегать массовых акций возле украинских соборов,"посольств,сша,советова,сво,гражданин,избега,массов,акц,возл,украинск,собор"
Посольство США советует своим гражданам избегать массовых акций возле украинских соборо,"посольств,сша,советова,сво,гражданин,избега,массов,акц,возл,украинск,собор"
Обещают платить стипендию. Кто из архиереев УПЦ МП может принять участие в объединительном соборе,"обеща,плат,стипенд,архиер,упц,мп,моч,принима,участ,объединительн,собор"
Главу поместной церкви на Объединительном соборе будут избирать в два тура - СМИ,"глав,поместн,церков,объединительн,собор,избира,тур,сми"
Завтра в Киеве пройдет Объединительный собор,"завтр,ки,пройт,объединительн,собор"
От УПЦ МП подтвердили участие в соборе 10 епископов - источник,"упц,мп,подтвержда,участ,собор,епископ,источник"
Украинцы скупают валюту,"украинец,скупа,валют"
"Когда обе правды справедливы. Обращение Инициативной группы ""Первого декабря""","об,правд,справедлив,обращен,инициативн,групп,перв,декабр"
Посольство США в Украине посоветовало американцам завтра избегать массовых акций возле украинских храмов,"посольств,сша,украин,посоветова,американец,завтр,избега,массов,акц,возл,украинск,храм"
Журналистов и дроны не пустят на Объединительный собор,"журналист,дрон,пуска,объединительн,собор"
"Объединительный собор пройдет в закрытом для прессы формате – ОО ""Томос""","объединительн,собор,пройт,закрыва,пресс,формат,о,томос"
"Когда обе правды справедливы. Обращение инициативной группы ""Первого декабря""","об,правд,справедлив,обращен,инициативн,групп,перв,декабр"
"Это УССР? В Киев начали массово сгонять ""радующихся томосу"" бюджетников","эт,усср,ки,начина,массов,сгоня,радова,томос,бюджетник"
Сторонники УПЦ МП устроили митинг под Радой,"сторонник,упц,мп,устраива,митинг,рад"
УПЦ Киевского патриархата станет ядром единой поместной православной церкви в Украине - Филарет,"упц,киевск,патриархат,станов,ядр,един,поместн,православн,церков,украин,филарет"
Объединительный собор Украинской православной церкви: Все,"объединительн,собор,украинск,православн,церков,ве"
Сторонники УПЦ МП устроили митинг под Радой (фото,"сторонник,упц,мп,устраива,митинг,рад,фот"
Собор в Софии и разговоры о провокациях. 15 декабря в Украине будут создавать единую церковь,"собор,соф,разговор,провокац,декабр,украин,создава,един,церков"
Почему так важен Томас?,"поч,важн,томас"
Верующие УПЦ проведут у Рады молебен о невмешательстве власти в дела церкви,"вер,упц,провод,рад,молеб,невмешательств,власт,дел,церков"
Верующие УПЦ проведут у Рады молебен о невмешательстве власти в дела церкви,"вер,упц,провод,рад,молеб,невмешательств,власт,дел,церков"
Объединительный собор церквей под угрозой срыва из-за давления Варфоломея и нерешенных вопросов,"объединительн,собор,церков,угроз,срыв,давлен,варфолом,нерешен,вопрос"
УПЦ КП определилась,"упц,кп,определя"
Господь благословляет долгожданной справедливостью,"господ,благословля,долгожда,справедлив"
УПЦ КП определилась,"упц,кп,определя"
Нищук рассказал,"нищук,рассказыва"
Нищук рассказал,"нищук,рассказыва"
Объединительный собор: главные вопросы,"объединительн,собор,главн,вопрос"
У Филарета озвучили конкретную дату вручения Томоса,"филарет,озвучива,конкретн,дат,вручен,томос"
как готовился и какие вопросы будут обсуждать,"готов,вопрос,обсужда"
Патриархат или митрополия. Каким будет статус будущей Украинской поместной православной церкви,"патриархат,митропол,статус,будущ,украинск,поместн,православн,церков"
Объединительный Собор: как готовился и какие вопросы будут обсуждать | Факты ICTV,"объединительн,собор,готов,вопрос,обсужда,факт,ictv"
Вселенский патриархат будет продвигать процесс предоставления Украинской церкви автокефалии до его завершения,"вселенск,патриархат,продвига,процесс,предоставлен,украинск,церков,автокефал,завершен"
В сети поспорили,"сет,поспор"
Укрощение Филарета и далекий Томос. 5 главных вопросов о соборе 15 декабря,"укрощен,филарет,далек,томос,главн,вопрос,собор,декабр"
На шаг ближе к независимости УПЦ: в Киеве проводят первую литургию Вселенского патриархата,"шаг,близк,независим,упц,ки,провод,перв,литург,вселенск,патриархат"
В Андреевской церкви началась первая литургия Вселенского патриархата,"андреевск,церков,начина,перв,литург,вселенск,патриархат"
В Андреевской церкви началась первая литургия Вселенского патриархата,"андреевск,церков,начина,перв,литург,вселенск,патриархат"
Сегодня Вселенский патриархат проведет первую службу в Андреевской церкви,"сегодн,вселенск,патриархат,провод,перв,служб,андреевск,церков"
Как будет проходить объединительный Собор: главное,"проход,объединительн,собор,главн"
Порошенко лично поучаствует в объединительном Соборе - СМИ,"порошенк,личн,поучаствова,объединительн,собор,сми"
На Объединительный собор украинских церквей придет Порошенко - источник,"объединительн,собор,украинск,церков,прийт,порошенк,источник"
Депутаты просят КС признать неконституционным постановление Рады об обращении к Вселенскому патриарху по Томосу,"депутат,прос,кс,признава,неконституцион,постановлен,рад,обращен,вселенск,патриарх,томос"
Подготовка Объединительного собора: в Киев прибыл представитель Вселенского патриарха - СМИ,"подготовк,объединительн,собор,ки,прибыва,представител,вселенск,патриарх,сми"
Представитель Вселенского патриарха прибыл в Киев для подготовки Объединительного собора,"представител,вселенск,патриарх,прибыва,ки,подготовк,объединительн,собор"
Архиепископ Киевского патриархата Евстратий: наша борьба вынужденная,"архиепископ,киевск,патриархат,евстрат,наш,борьб,вынужден"
"Местные власти рассылают приглашения на ""объединительный собор""","местн,власт,рассыла,приглашен,объединительн,собор"
"Местные власти рассылают приглашения на ""объединительный собор""","местн,власт,рассыла,приглашен,объединительн,собор"
В шаге от томоса: в Киеве начинаются консультации с участниками Объединительного собора (видео),"шаг,томос,ки,начина,консультац,участник,объединительн,собор,виде"
Объединительный Собор: Как создадут и кто возглавит новую Православную Церковь в Украине,"объединительн,собор,создава,возглавля,нов,православн,церков,украин"
Объединительный Собор: Как создадут и кто возглавит новую Православную Церковь в Украине,"объединительн,собор,создава,возглавля,нов,православн,церков,украин"
Предстоятель УАПЦ отреагировал на резкие заявления Филарета по Объединительному собору,"предстоятел,уапц,отреагирова,резк,заявлен,филарет,объединительн,собор"
Голос Украины опубликовал закон о прекращении Договора о дружбе с Россией,"голос,украин,опубликовыва,закон,прекращен,договор,дружб,росс"
Томос УПЦ: религиовед назвал два ключевых разногласия между Константинополем и Киевом,"томос,упц,религиовед,называ,ключев,разноглас,константинопол,ки"
Нужны мудрость и выдержка,"нужн,мудрост,выдержк"
В УПЦ КП сделали официальное заявление по Объединительному собору,"упц,кп,сдела,официальн,заявлен,объединительн,собор"
Объединительный собор: в Киевском патриархате заверяют,"объединительн,собор,киевск,патриархат,заверя"
Объединительный собор: в Киевском патриархате заверяют,"объединительн,собор,киевск,патриархат,заверя"
В УПЦ КП сделали официальное заявление по Объединительному собору,"упц,кп,сдела,официальн,заявлен,объединительн,собор"
В УПЦ КП сделали официальное заявление после резких слов Филарета об Объединительном соборе,"упц,кп,сдела,официальн,заявлен,резк,слов,филарет,объединительн,собор"
