NAME,TOKENS
Патриарх Кирилл призвал Константинополь воздержот легализации раскола цер,"патриарх,кирилл,призыва,константинопол,воздержот,легализац,раскол,цер"
Патриарх Кирилл призвал Вселенского патриарха Варфоломея отказаться от создания автокефальной церкви на Украине,"патриарх,кирилл,призыва,вселенск,патриарх,варфолом,отказыва,создан,автокефальн,церков,украин"
Пока не поздно: Патриарх Кирилл призвал Варфолмея отказаться от авантюры по легализации раскола на Украине,"пок,поздн,патриарх,кирилл,призыва,варфолм,отказыва,авантюр,легализац,раскол,украин"
Патриарх Кирилл напомнил Варфоломею о Страшном суде,"патриарх,кирилл,напомина,варфолом,страшн,суд"
Порошенко: война,"порошенк,войн"
Патриарх Кирилл призвал Константинопольский патриархат отказаться от создания новой церкви на Украине,"патриарх,кирилл,призыва,константинопольск,патриархат,отказыва,создан,нов,церков,украин"
Раскольники утверждают,"раскольник,утвержда"
Самозанятый новичок,"самозанима,новичок"
Помните ли вы 2018 год?,"помн,год"
Главные политические тренды 2018 года,"главн,политическ,тренд,год"
Раскольники спорят с Фанаром,"раскольник,спор,фанар"
ТОП-10 событий на Украине в 2018 году,"топ,событ,украин,год"
Чиновников Киевской области обязали срочно исследовать настроения верующих,"чиновник,киевск,област,обязыва,срочн,исследова,настроен,вер"
Поклонская: Россия протягивает руку помощи,"поклонск,росс,протягива,рук,помощ"
Украинские раскольники планируют получить томос на Рождество,"украинск,раскольник,планирова,получа,томос,рождеств"
Аваков: Украинская автокефалия может стать дестабилизирующим фактором перед выборами,"авак,украинск,автокефал,моч,станов,дестабилизир,фактор,выбор"
Процедура предоставления томоса украинской церкви начнется в Стамбуле 5 января,"процедур,предоставлен,томос,украинск,церков,начина,стамбул,январ"
Богово и кесарево. Три сценария развития религиозной ситуации на Украине в 2019 году,"богов,кесар,сценар,развит,религиозн,ситуац,украин,год"
Ищенко объяснил,"ищенк,объясня"
"РПЦ призовет поместные церкви не признавать ""автокефальную"" структуру на Украине","рпц,призыва,поместн,церков,признава,автокефальн,структур,украин"
Епифаний сказал,"епифан,сказа"
Глава РПЦЗ назвал духовным преступлением передачу украинских храмов Константинополю,"глав,рпцз,называ,духовн,преступлен,передач,украинск,храм,константинопол"
РПЦ учредила патриаршие экзархаты в Западной Европе и Юго-Восточной Азии,"рпц,учрежда,патриарш,экзархат,западн,европ,юг,восточн,аз"
Митрополит Иларион: прихожане РПЦ смогут причащаться в Пантелеимоновом монастыре на Афоне,"митропол,иларион,прихожанин,рпц,смоч,причаща,пантелеимонов,монастыр,афон"
РПЦ: власти Украины нарушают конституцию в попытке лишить УПЦ канонического названия,"рпц,власт,украин,наруша,конституц,попытк,лиша,упц,каноническ,назван"
Синод РПЦ решил образовать экзархат в Западной Европе,"синод,рпц,реша,образовыва,экзархат,западн,европ"
Опрос показал отношение украинцев к созданию новой церкви,"опрос,показыва,отношен,украинец,создан,нов,церков"
Религиозное рейдерство на Украине проходит под покровом ночи,"религиозн,рейдерств,украин,проход,покр,ноч"
Митрополит Онуфрий: Храмы УПЦ в частях ВСУ на грани закрытия,"митропол,онуфр,храм,упц,част,всу,гран,закрыт"
На Украине начали активную передачу храмов УПЦ раскольникам,"украин,начина,активн,передач,храм,упц,раскольник"
Конфликт РПЦ и Константинополя усугубился из-за автокефалии – грузинский патриарх Илия II,"конфликт,рпц,константинопол,усугубля,автокефал,грузинск,патриарх,ил,ii"
Фронт через Церковь,"фронт,церков"
Вассальный захват: Главный сторонник томоса в УПЦ отказался поддержать автокефалию,"вассальн,захват,главн,сторонник,томос,упц,отказыва,поддержива,автокефал"
Власти на Украине начали перевод храмов из УПЦ в новую церковь,"власт,украин,начина,перевод,храм,упц,нов,церков"
Епифаний будет агитировать за Порошенко в томос-туре по 17 областям Украины,"епифан,агитирова,порошенк,томос,тур,област,украин"
"В раскольники ""по разнарядке"": Властям Винницкой области приказали перевести приходы в ""новую церковь""","раскольник,разнарядк,власт,винницк,област,приказыва,перевест,приход,нов,церков"
Раскольники вознамерились заполучить главные святыни Украины без отпора,"раскольник,вознамерива,заполуча,главн,святын,украин,отпор"
Новая церковь Украины намерена получить Печерскую и Почаевскую лавры,"нов,церков,украин,намер,получа,печерск,почаевск,лавр"
Принцип разделения церквей,"принцип,разделен,церков"
Принцип разделения церквей,"принцип,разделен,церков"
"СМИ: Грузинская церковь поддержала украинскую ""автокефалию""","сми,грузинск,церков,поддержива,украинск,автокефал"
Украина. Хроника церковной войны,"украин,хроник,церковн,войн"
В Москве расскажут о дискриминации православных на Украине,"москв,рассказыва,дискриминац,православн,украин"
Член Синода: Грузинская церковь,"член,синод,грузинск,церков"
Лидер украинских раскольников сравнил томос с победой под Сталинградом,"лидер,украинск,раскольник,сравнива,томос,побед,сталинград"
Впереди Курская дуга. Филарет сравнил томос с победой в Сталинградской битве,"вперед,курск,дуг,филарет,сравнива,томос,побед,сталинградск,битв"
Что ждет россиян в январе 2019 года,"ждат,россиянин,январ,год"
Варфоломей сделает все,"варфолом,сдела,ве"
"Глава Элладской церкви не упомянул во время службы главу ""церкви Украины"" Епифания","глав,элладск,церков,упомина,врем,служб,глав,церков,украин,епифан"
Константинопольский патриархат получит резиденцию Януковича,"константинопольск,патриархат,получа,резиденц,янукович"
Срок военного положения истек,"срок,воен,положен,истека"
"Патриарх Кирилл назвал закон о переименовании УПЦ ""совершенно безумным""","патриарх,кирилл,называ,закон,переименован,упц,совершен,безумн"
Эксперт: поместные церкви со временем должны пересмотреть статус Константинополя,"эксперт,поместн,церков,врем,должн,пересматрива,статус,константинопол"
СМИ: Порошенко пообещал Варфоломею Межигорье и десятки храмов по всей стране за томос,"сми,порошенк,пообеща,варфолом,межигор,десяток,храм,ве,стран,томос"
Опубликован список объектов на Украине,"опубликовыва,список,объект,украин"
Патриарх Кирилл назвал преступными действия Константинополя на Украине,"патриарх,кирилл,называ,преступн,действ,константинопол,украин"
Патриарх Кирилл призвал молиться за каноническую украинскую церковь,"патриарх,кирилл,призыва,мол,каноническ,украинск,церков"
"Патриарх Кирилл предрек ""кровавые конфликты"" из-за смены названия УПЦ","патриарх,кирилл,предрека,кровав,конфликт,смен,назван,упц"
Патриарх Кирилл: безумный закон о переименовании УПЦ разрушит каноническую церковь на Украине,"патриарх,кирилл,безумн,закон,переименован,упц,разруша,каноническ,церков,украин"
Достижение Порошенко: Roshen заняла 25-е место в рейтинге кондитерских фирм,"достижен,порошенк,roshen,занима,е,мест,рейтинг,кондитерск,фирм"
СМИ: Варфоломею отдадут резиденцию Януковича в Межигорье,"сми,варфолом,отдава,резиденц,янукович,межигор"
Суслов: Томос и разрыв договора о дружбе с Россией имеют нулевой выхлоп,"сусл,томос,разр,договор,дружб,росс,имет,нулев,выхлоп"
Украина. Инквизиция и раскол,"украин,инквизиц,раскол"
Серебрич: Украинская власть будет силой загонять священников в новую структуру,"серебрич,украинск,власт,сил,загоня,священник,нов,структур"
"Тимошенко против ""выжженной земли"" Порошенко. Политологи назвали фаворитов выборов","тимошенк,прот,выжига,земл,порошенк,политолог,называ,фавор,выбор"
Вне военного положения. Ориентации США на Порошенко и России на Медведчука,"вне,воен,положен,ориентац,сша,порошенк,росс,медведчук"
Поклонская рассказала,"поклонск,рассказыва"
Украинская православная церковь обратилась в Конституционный суд,"украинск,православн,церков,обраща,конституцион,суд"
Порошенко рассказал,"порошенк,рассказыва"
"Варфоломей пошутил о ""взятке"" шоколадом от Порошенко за автокефалию","варфолом,пошут,взятк,шоколад,порошенк,автокефал"
Поклонская: Зачинщики томоса на Украине создают новую религию,"поклонск,зачинщик,томос,украин,создава,нов,религ"
Каноническая церковь Украины обратится в Конституционный суд из-за закона о ее переименовании,"каноническ,церков,украин,обраща,конституцион,суд,закон,переименован"
Новой церкви нет ни юридически,"нов,церков,юридическ"
Порошенко поблагодарил за томос конфетами — патриарх Варфоломей,"порошенк,поблагодар,томос,конфет,патриарх,варфолом"
Про Петра,петр
"Кто на Украине победил в борьбе за ""томос""","украин,побежда,борьб,томос"
Матвиенко: Создание автокефальной церкви на Украине провоцирует гражданскую войну,"матвиенк,создан,автокефальн,церков,украин,провоцирова,гражданск,войн"
"Генсек ОБСЕ назвал создание ""новой церкви"" на Украине провокацией","генсек,обс,называ,создан,нов,церков,украин,провокац"
"РПЦ: новая церковь отбросит Украину ""еще дальше от мира""","рпц,нов,церков,отбрасыва,украин,далек,мир"
Петр Порошенко подписал закон о переименовании канонической Украинской православной церкви,"петр,порошенк,подписыва,закон,переименован,каноническ,украинск,православн,церков"
Митрополит Амфилохий назвал украинский раскол катастрофой для всего православия,"митропол,амфилох,называ,украинск,раскол,катастроф,ве,православ"
На Украине появились агитационные билборды Порошенко с рекламой раскольников,"украин,появля,агитацион,билборд,порошенк,реклам,раскольник"
"Главу ""новой церкви"" Украины разыграли по телефону","глав,нов,церков,украин,разыгрыва,телефон"
Во Львовской области приход канонической церкви перешел к раскольникам,"львовск,област,приход,каноническ,церков,переход,раскольник"
Поможет Порошенко,"помога,порошенк"
"Российские пранкеры разыграли главу ""новой церкви"" Украины","российск,пранкер,разыгрыва,глав,нов,церков,украин"
Мы расстаемся окончательно и бесповоротно,"расстава,окончательн,бесповоротн"
"Первый результат ""томоса"" – Путин признал существование украинского народа","перв,результат,томос,путин,признава,существован,украинск,народ"
Раскольническая церковь на Украине заявила о присоединении к ней трех приходов в Винницкой области,"раскольническ,церков,украин,заявля,присоединен,приход,винницк,област"
Украинская православная церковь меняет свое название. Соответствующий указ подписал президент Петр Порошенко,"украинск,православн,церков,меня,сво,назван,соответств,указ,подписыва,президент,петр,порошенк"
Порошенко подписал закон о переименовании канонической УПЦ,"порошенк,подписыва,закон,переименован,каноническ,упц"
Церковные планы Порошенко потерпели фиаско,"церковн,план,порошенк,потерпет,фиаск"
Каноническая УПЦ отказалась выполнять закон Верховной рады,"каноническ,упц,отказыва,выполня,закон,верховн,рад"
"БПЦ назвала созданную ""новую церковь"" Украины раскольнической","бпц,называ,создава,нов,церков,украин,раскольническ"
"Глава ""новой церкви"" Украины поблагодарил посла США за поддержку","глав,нов,церков,украин,поблагодар,посол,сша,поддержк"
"В Белоруссии признали раскольнической ""новую церковь"" Украины","белорусс,признава,раскольническ,нов,церков,украин"
"Белорусская православная церковь не признала ""новую церковь"" на Украине","белорусск,православн,церков,признава,нов,церков,украин"
В Верховной раде Украины голосовали за переименование канонической Украинской православной церкви,"верховн,рад,украин,голосова,переименован,каноническ,украинск,православн,церков"
Экспертное управление Рады отклонило закон о переименовании УПЦ,"экспертн,управлен,рад,отклоня,закон,переименован,упц"
Пресс-конференция Путина: не пищать,"пресс,конференц,путин,пища"
Дискриминация и наказание: В РПЦ озвучили цель закона о смене названия УПЦ,"дискриминац,наказан,рпц,озвучива,цел,закон,смен,назван,упц"
Верховная рада лишила каноническую УПЦ ее названия,"верховн,рад,лиша,каноническ,упц,назван"
Рада обязала УПЦ указывать в названии принадлежность к России,"рад,обязыва,упц,указыва,назван,принадлежн,росс"
Путин обеспокоен переделом религиозной собственности на Украине,"путин,обеспоко,передел,религиозн,собствен,украин"
Не нужно сбивать людей с толку: УПЦ намерена отстаивать свое название,"нужн,сбива,человек,толк,упц,намер,отстаива,сво,назван"
Путина беспокоит передел религиозной собственности на Украине,"путин,беспоко,передел,религиозн,собствен,украин"
Рада приняла лишающий каноническую церковь Украины названия закон,"рад,принима,лиша,каноническ,церков,украин,назван,закон"
Белорусские православные не будут молиться в церкви Епифания,"белорусск,православн,мол,церков,епифан"
Верховная рада изменила название Украинской православной церкви,"верховн,рад,изменя,назван,украинск,православн,церков"
Путин назвал мотивы Константинополя в создании новой церкви на Украине,"путин,называ,мот,константинопол,создан,нов,церков,украин"
Верховная Рада: Сегодня каноническую УПЦ могут переименовать,"верховн,рад,сегодн,каноническ,упц,моч,переименовыва"
Боже,бож
"Патриарх Кирилл призвал православный мир не признавать украинскую ""новую церковь""","патриарх,кирилл,призыва,православн,мир,признава,украинск,нов,церков"
Украинские раскольники пытались скопировать посох Киевского митрополита,"украинск,раскольник,пыта,скопирова,посох,киевск,митропол"
Украинские раскольники пытались заказать в РФ копию посоха святителя Петра для новой церкви,"украинск,раскольник,пыта,заказыва,рф,коп,посох,святител,петр,нов,церков"
Митрополит Молдавии: На Украине церковь превращается в политическую партию,"митропол,молдав,украин,церков,превраща,политическ,парт"
На Украине полиция усилила охрану церквей,"украин,полиц,усилива,охра,церков"
Не по-божески. Что хотят получить с Поршенко Филарет,"божеск,хотет,получа,поршенк,филарет"
"Епископ Киевской митрополии назвал полным крушением планы Украины по ""объединительному собору""","епископ,киевск,митропол,называ,полн,крушен,план,украин,объединительн,собор"
Матвиенко: Беспредел с УПЦ начался после приезда человека из Госдепа США,"матвиенк,беспредел,упц,начина,приезд,человек,госдеп,сша"
Патриарх Кирилл заявил,"патриарх,кирилл,заявля"
"Демарш. Часть прихожан Драбинко не поддержала его решение перейти в новую ""церковь""","демарш,част,прихожанин,драбинк,поддержива,решен,переход,нов,церков"
Патриарх Кирилл: На Украине политики ведут верующих к духовной погибели,"патриарх,кирилл,украин,политик,вест,верова,духовн,погибел"
Чешский иерарх не знает другого Киевского митрополита,"чешск,иерарх,знат,киевск,митропол"
"Украина превращается в Северную Ирландию – Бортник об итогах ""собора""","украин,превраща,северн,ирланд,бортник,итог,собор"
Варшаву устроит на Украине только антироссийское православие?,"варшав,устраива,украин,антироссийск,православ"
Бог дал — Бог взял: Варфоломей в любой момент может забрать томос обратно — эксперт,"бог,дава,бог,взят,варфолом,люб,момент,моч,забира,томос,обратн,эксперт"
Помпео поговорил с главой новой церкви Украины,"помпе,поговор,глав,нов,церков,украин"
Нарик и Эмиль попали в историю: автокефальные авторитеты Украины вышли из сумрака,"нарик,эмил,попада,истор,автокефальн,авторитет,украин,выход,сумрак"
Раскольник рассказал,"раскольник,рассказыва"
Опора во время испытаний. Интервью митрополита Киевского Епифания,"опор,врем,испытан,интерв,митропол,киевск,епифан"
Ющенко поддержал вмешательство Порошенко в церковные дела,"ющенк,поддержива,вмешательств,порошенк,церковн,дел"
Порошенко вместе с Епифанием отправится в Стамбул за томосом,"порошенк,вмест,епифан,отправля,стамбул,томос"
Недолго думая: Ющенко предложил присвоить УПЦ статус филиала РПЦ,"недолг,дума,ющенк,предлага,присваива,упц,статус,филиа,рпц"
Украинская церковь заявила о независимости от Константинополя,"украинск,церков,заявля,независим,константинопол"
Израильский журналист: Порошенко пообещал за томос отдать Варфоломею 38 объектов на Украине,"израильск,журналист,порошенк,пообеща,томос,отдава,варфолом,объект,украин"
Ватикан официально не признавал ни Епифания,"ватика,официальн,признава,епифан"
Новая украинская церковь заявила,"нов,украинск,церков,заявля"
Предстоятель Польской православной церкви поддержал каноническую УПЦ,"предстоятел,польск,православн,церков,поддержива,каноническ,упц"
Раскольники утверждают,"раскольник,утвержда"
Глава новой украинской церкви пообещал не захватывать храмы УПЦ,"глав,нов,украинск,церков,пообеща,захватыва,храм,упц"
Епифаний пообещал не захватывать церкви Московского патриархата,"епифан,пообеща,захватыва,церков,московск,патриархат"
Новая украинская церковь заявила о признании ее Ватиканом,"нов,украинск,церков,заявля,признан,ватика"
США поддерживают создание автокефальной церкви на Украине,"сша,поддержива,создан,автокефальн,церков,украин"
Объединительный собор Украинской Церкви: мавр победил!,"объединительн,собор,украинск,церков,мавр,побежда"
"Митрополит из США: ""Объединительный собор"" угрожает единству мирового православия""","митропол,сша,объединительн,собор,угрожа,единств,миров,православ"
Позор в Приморье. Украинская церковь. Путин и рэперы,"позор,примор,украинск,церков,путин,рэпер"
Рада не имеет права давать названия церковным организациям — депутат,"рад,имет,прав,дава,назван,церковн,организац,депутат"
"Опрос в Киеве: Нужна ли ""новая церковь"" на Украине","опрос,ки,нужн,нов,церков,украин"
Порошенко в охоте на врагов нации и государства,"порошенк,охот,враг,нац,государств"
Порошенко связал создание единой церкви на Украине с ее независимостью,"порошенк,связыва,создан,един,церков,украин,независим"
Создание новой церкви пока не отразилось на рейтингах Порошенко — эксперт,"создан,нов,церков,пок,отража,рейтинг,порошенк,эксперт"
Два митрополита УПЦ лишены сана и преданы анафеме,"митропол,упц,лиша,сан,преда,анафем"
Гимн вместо молитвы. Как на Украине создавали новую церковь,"гимн,вмест,молитв,украин,создава,нов,церков"
УПЦ: Константинополь разрушил единство православных на Украине — возможно,"упц,константинопол,разруша,единств,православн,украин,возможн"
"УПЦ предала анафеме двух митрополитов за участие в ""объединительном соборе""","упц,предава,анафем,митропол,участ,объединительн,собор"
Усик вменяем и поэтому невыгоден украинским нацистам — политолог Мирзаян,"усик,вменя,поэт,невыгодн,украинск,нацист,политолог,мирзая"
В Киеве объединились две раскольничьи церкви — УПЦ МП,"ки,объединя,раскольнич,церков,упц,мп"
Объединительный собор Украинской церкви: мавр победил!,"объединительн,собор,украинск,церков,мавр,побежда"
Политика умиротворения Порошенко повышает риски мировой войны – эксперт,"политик,умиротворен,порошенк,повыша,риск,миров,войн,эксперт"
Великую державу обыграл ''малыш'',"велик,держав,обыгрыва,малыш"
"Медведчук: Проведение ""объединительного собора"" нарушает Конституцию Украины","медведчук,проведен,объединительн,собор,наруша,конституц,украин"
Спикер Верховной рады пригласил патриарха Варфоломея выступить в парламенте,"спикер,верховн,рад,приглаша,патриарх,варфолом,выступа,парламент"
На службе в Стамбуле впервые упомянули митрополита всея Украины Епифания,"служб,стамбул,вперв,упомина,митропол,ве,украин,епифан"
Песков: деятельность раскольников на Украине плотно перемешана с политикой,"песк,деятельн,раскольник,украин,плотн,перемеша,политик"
Парубий пригласил Варфоломея в Верховную Раду,"паруб,приглаша,варфолом,верховн,рад"
Кто такой митрополит Епифаний,"митропол,епифан"
"Томосом по скрепам: социальные сети об ""объединительном соборе"" в Киеве","томос,скреп,социальн,сет,объединительн,собор,ки"
Кто и как сформировал Православную церковь Украины,"сформировыва,православн,церков,украин"
Варфоломей впервые упомянул на литургии Епифания,"варфолом,вперв,упомина,литург,епифан"
"Не может быть двух митрополитов: Епифаний озвучил ""новый"" титул Онуфрия","моч,митропол,епифан,озвучива,нов,титул,онуфр"
Епифаний (Думенко). Справка,"епифан,думенк,справк"
Соборное сложение трех церквей,"соборн,сложен,церков"
Онищенко: Томос Порошенко уже не помог,"онищенк,томос,порошенк,помога"
"На Украине объявили ""охоту"" на священников УПЦ МП","украин,объявля,охот,священник,упц,мп"
Борхес и новая политическая реальность,"борхес,нов,политическ,реальност"
Корнилов: Варфоломей выдаст Порошенко томос на прохождение Босфора вне очереди,"корнил,варфолом,выдава,порошенк,томос,прохожден,босфор,вне,очеред"
Уши США и режим Порошенко. Энергетика,"ух,сша,реж,порошенк,энергетик"
Главой новой украинской церкви стал представитель украинских раскольников Епифаний,"глав,нов,украинск,церков,станов,представител,украинск,раскольник,епифан"
Порошенко: Варфоломей подтвердил вручение томоса новой украинской церкви в Сочельник,"порошенк,варфолом,подтвержда,вручен,томос,нов,украинск,церков,сочельник"
Вселенский патриарх Варфоломей подтвердил,"вселенск,патриарх,варфолом,подтвержда"
РПЦ о церкви Епифания: двойная игра и двойной стандарт,"рпц,церков,епифан,двойн,игр,двойн,стандарт"
Варфоломей назвал Порошенко дату вручения томоса Епифанию,"варфолом,называ,порошенк,дат,вручен,томос,епифан"
Епифаний рассказал,"епифан,рассказыва"
Епифаний не хочет ничего решать без томоса,"епифан,хотет,ничт,реша,томос"
"УПЦ назвала раскольнической созданную на ""объединительном соборе"" церковь","упц,называ,раскольническ,создава,объединительн,собор,церков"
Новая автокефальная церковь Украины начнет формировать свои органы после получения томоса,"нов,автокефальн,церков,украин,начина,формирова,сво,орга,получен,томос"
Патриарх Варфоломей пригласил главу новой украинской церкви Епифания за томосом,"патриарх,варфолом,приглаша,глав,нов,украинск,церков,епифан,томос"
"В Болгарской православной церкви резко раскритиковали ""Объединительный собор""","болгарск,православн,церков,резк,раскритиковыва,объединительн,собор"
"Глава новой Украинской церкви будет назван ""митрополитом Киевским и всея Украины""","глав,нов,украинск,церков,называ,митропол,киевск,ве,украин"
Глава Новой православной церкви Украины получит томос от автокефалии в начале января,"глав,нов,православн,церков,украин,получа,томос,автокефал,нача,январ"
Союз президента и митрополита: как в Киеве создавали новую церковь,"союз,президент,митропол,ки,создава,нов,церков"
На Украине появилась новая церковь. Как этого добились?,"украин,появля,нов,церков,эт,добива"
Володин: легитимность решения об автокефалии украинской церкви сомнительна,"володин,легитимн,решен,автокефал,украинск,церков,сомнительн"
"На Украине объявили название ""новой церкви""","украин,объявля,назван,нов,церков"
Володин: Легитимность принятого Киевом решения об автокефалии — сомнительна,"володин,легитимн,принима,ки,решен,автокефал,сомнительн"
Главе новой Православной церкви Украины вручат томос 6 января,"глав,нов,православн,церков,украин,вруча,томос,январ"
Новую церковь на Украине назвали Православной,"нов,церков,украин,называ,православн"
На Украине учреждена новая православная церковь,"украин,учрежда,нов,православн,церков"
Стало известно,"станов,известн"
"В Сети посмеялись над ""безбожником"" Порошенко среди священников","сет,посмея,безбожник,порошенк,сред,священник"
Избранный предстоятель Православной церкви Украины Епифаний получит томос об автокефалии 6 января,"избра,предстоятел,православн,церков,украин,епифан,получа,томос,автокефал,январ"
Новая независимая от Московского патриархата украинская церковь будет называться Православная церковь Украины,"нов,независим,московск,патриархат,украинск,церков,называ,православн,церков,украин"
Объединительный Собор в Киеве учредил новую поместную церковь и избрал предстоятеля,"объединительн,собор,ки,учрежда,нов,поместн,церков,избира,предстоятел"
Новая независимая от Московского патриархата украинская церковь будет называться Православная церковь Украины,"нов,независим,московск,патриархат,украинск,церков,называ,православн,церков,украин"
Избранный предстоятель Православной церкви Украины Епифаний получит томос об автокефалии 6 января,"избра,предстоятел,православн,церков,украин,епифан,получа,томос,автокефал,январ"
Объединительный собор Украинской церкви: как все прошло и кто такой митрополит Епифаний,"объединительн,собор,украинск,церков,проход,митропол,епифан"
Новая независимая от Московского патриархата украинская церковь будет называться Православная церковь Украины,"нов,независим,московск,патриархат,украинск,церков,называ,православн,церков,украин"
Константинополь назвал дату передачи Украине томоса об автокефалии,"константинопол,называ,дат,передач,украин,томос,автокефал"
На Украине создана новая поместная православная церковь,"украин,создава,нов,поместн,православн,церков"
Томос об автокефалии предстоятель новой украинской церкви получит 6 января,"томос,автокефал,предстоятел,нов,украинск,церков,получа,январ"
"Посольство США в Киеве поздравило украинцев с созданием ""независимой"" украинской церкви","посольств,сша,ки,поздравля,украинец,создан,независим,украинск,церков"
Новая украинская церковь: мнение РПЦ и США,"нов,украинск,церков,мнен,рпц,сша"
"Стало известно название ""новой церкви"" Украины","станов,известн,назван,нов,церков,украин"
На Украине избрали главу раскольнической церкви,"украин,избира,глав,раскольническ,церков"
